area/volume,h_range_max_koe,Tc,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,sphericity,max/min,core_b,core_alpha,core_beta,core_gamma,shell_b,shell_alpha,shell_beta,shell_gamma,num_of_magn_ions,Tn-Tb/Tn,Aex,core_c/a,core_pauling_electronegativity,shell_pauling_electronegativity,core_sum_vec,core_sum_work_function,shell_sum_vec,shell_sum_work_function,core_pauling_electronegativity_difference,core_vec_difference,core_work_function_difference,shell_pauling_electronegativity_difference,shell_vec_difference,shell_work_function_difference,core,shell,formula
0.15,50,850,200,39,630.35,3.985,84.776,0,0.585,0,0,1,1,3.788512,90,90,90,3.788512,90,90,90,0.4,0.7890295359,84.13593516,1,279.6,279.6,680,188,680,188,2.844265,2.0763504,10.89898,2.8670134,1.8655256,11.068294,Fe2O3,Fe2O3,Fe2O3-Fe2O3
0.15,50,850,200,39,727.065,5.075,51.077,0,0.437,0,1,1,1,3.788512,90,90,90,3.788512,90,90,90,0.4,0.7890295359,84.13593516,1,279.6,279.6,680,188,680,188,2.844265,2.0763504,10.89898,2.8670134,1.8655256,11.068294,Fe2O3,Fe2O3,Fe2O3-Fe2O3
0.15,50,850,200,39,599.9095,4.275,110.8525,0,0.725,1,2,1,1,3.788512,90,90,90,3.788512,90,90,90,0.4,0.7890295359,84.13593516,1,279.6,279.6,680,188,680,188,2.953026,2.113712,12.797698,2.8517522,1.8650256,11.208382,Fe2O3,Fe2O3,Fe2O3-Fe2O3
0.15,50,850,200,39,519.4865,3.5,69.4235,0,0.6,1,3,1,1,3.788512,90,90,90,3.788512,90,90,90,0.4,0.7890295359,84.13593516,1,279.6,279.6,680,188,680,188,2.945252,1.9018872,13.247188,2.8595262,2.0768504,10.758892,Fe2O3,Fe2O3,Fe2O3-Fe2O3
0.15,50,850,200,39,517.314,3.478,30.414,0,0.289,1,4,1,1,3.788512,90,90,90,3.788512,90,90,90,0.4,0.7890295359,84.13593516,1,279.6,279.6,680,188,680,188,2.937478,1.6900624,13.696678,2.8747874,2.0773504,10.618804,Fe2O3,Fe2O3,Fe2O3-Fe2O3
0.05979669125,15,858,250,42.9,66.89,3.003,16.68,0,5.38,1,0.8,1,1,5.142692,74.87633512,90,90,2.924839357,90,90,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275,267.5,685.7142857,201.4285714,800,257.5,2.897249,1.443376,11.54701,2.8443776,1.9178442,11.210134,Fe3O4,NiO,Fe3O4-NiO
0.05979669125,15,858,220,43.29,73.79,3.20346,54.23,0,4.42,1,1.2,1,1,5.142692,74.87633512,90,90,2.924839357,90,90,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275,267.5,685.7142857,201.4285714,800,257.5,2.897249,1.443376,11.54701,2.836491,1.8645256,11.34847,Fe3O4,NiO,Fe3O4-NiO
0.05979669125,15,858,200,43.65,82.09,3.492,13.35,0,0.148,1,2.2,1,1,5.142692,74.87633512,90,90,2.924839357,90,90,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275,267.5,685.7142857,201.4285714,800,257.5,2.897249,1.443376,11.54701,2.8443776,1.9178442,11.210134,Fe3O4,NiO,Fe3O4-NiO
0.05979669125,15,858,160,44.29,100.23,4.429,11.49,1,1.632,0.8,0.8828,1,1,5.142692,74.87633512,90,90,2.924839357,90,90,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275,267.5,685.7142857,201.4285714,800,257.5,2.8822746,1.8660256,10.928206,2.836491,1.8645256,11.34847,Fe3O4,NiO,Fe3O4-NiO
0.05979669125,15,858,120,44.8,123.11,5.376,32.66,1,1.632,0.8,1.1828,1,1,5.142692,74.87633512,90,90,2.924839357,90,90,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275,267.5,685.7142857,201.4285714,800,257.5,2.8897618,1.6547008,11.237608,2.836491,1.8645256,11.34847,Fe3O4,NiO,Fe3O4-NiO
0.05979669125,15,858,60,45.18,146.18,5.8734,101.63,1,2.612,0.6,1.4228,1,1,5.142692,74.87633512,90,90,2.924839357,90,90,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275,267.5,685.7142857,201.4285714,800,257.5,2.8822746,1.8660256,10.928206,2.836491,1.8645256,11.34847,Fe3O4,NiO,Fe3O4-NiO
0.03,10,1390,300,206.45,235.5,16,11.5,0,5,1,0.5,0.805995977,1,2.843446,90,90,90,3.788512,90,90,90,0.5714285714,0.96875,137.5869999,1,185.5,279.6,850,485,680,188,0,0,0,2.9766552,1.433993,10.758892,FeCo,Fe2O3,FeCo-Fe2O3
0.03,10,1390,15,213,152.845,19.5,15.405,0,1.9,1,0.5,0.805995977,1,2.843446,90,90,90,3.788512,90,90,90,0.5714285714,0.96875,137.5869999,1,185.5,279.6,850,485,680,188,0.0269542,0.117647,0.0618556,3.2517528,2.0768504,11.208382,FeCo,Fe2O3,FeCo-Fe2O3
0.03,10,1390,300,135.1325,90.314,17.5,6.544,0,6.5,1,0.5,0.805995977,1,2.843446,90,90,90,3.788512,90,90,90,0.5714285714,0.96875,137.5869999,1,185.5,279.6,850,485,680,188,0,0,0,2.9766552,1.433993,10.758892,FeCo,Fe2O3,FeCo-Fe2O3
0.03,10,1390,15,139.56,239.5,38.185,34.5,0,8.5806,1,0.5,0.805995977,1,2.843446,90,90,90,3.788512,90,90,90,0.5714285714,0.96875,137.5869999,1,185.5,279.6,850,485,680,188,0.0269542,0.117647,0.0618556,3.25924,1.8655256,11.517784,FeCo,Fe2O3,FeCo-Fe2O3
0.03,10,1390,300,187.2,109.185,13.37,9.937,0,2.37,1,0.5,0.805995977,1,2.843446,90,90,90,3.788512,90,90,90,0.5714285714,0.96875,137.5869999,1,185.5,279.6,850,485,680,188,0,0,0,2.9766552,1.433993,10.758892,FeCo,Fe2O3,FeCo-Fe2O3
0.03,10,1390,15,188.9445,170.5,12.5,55.5,0,0.873,1,0.5,0.805995977,1,2.843446,90,90,90,3.788512,90,90,90,0.5714285714,0.96875,137.5869999,1,185.5,279.6,850,485,680,188,0.5989168,0.617647,2.0618556,3.4125658,2.0617602,10.910172,FeCo,Fe2O3,FeCo-Fe2O3
0.03,10,1390,15,174.4,570.5,71.5,233.5,0,16.5,1,0.5,0.805995977,1,2.843446,90,90,90,3.788512,90,90,90,0.5714285714,0.96875,137.5869999,1,185.5,279.6,850,485,680,188,0,0,0,3.0693412,0.7886752,11.657872,FeCo,Fe2O3,FeCo-Fe2O3
0.1022494888,20,108,5,0.55,511.3,0.08,165.5,0,0.1722,1,2,1,1,2.924839357,90,90,119.9999855,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.7428571429,6.899323689,1.176906346,267.5,263,800,257.5,642.8571429,175.7142857,2.859813,2.5,10,3.0382522,1.7769906,11.587988,NiO,Mn3O4,NiO-Mn3O4
0.1010441226,20,63,5,1.32,934.3,0.29,620.8,0,0.17,1,2,1,1,2.924839357,90,90,119.9999855,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.7057142857,4.024605485,1.176906346,267.5,263,800,257.5,642.8571429,175.7142857,2.859813,2.5,10,3.2218824,1.5689154,11.62361,NiO,Mn3O4,NiO-Mn3O4
0.1043841336,20,63,5,1.67,826,0.26,602,0,0.17,1,2,1,1,2.924839357,90,90,119.9999855,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.7142857143,4.024605485,1.176906346,267.5,263,800,257.5,642.8571429,175.7142857,2.859813,2.5,10,3.1286288,1.7423522,11.604948,NiO,Mn3O4,NiO-Mn3O4
0.1025991792,20,65,5,0.91,1530,0.22,1670.9,0,0.2,1,2,1,1,2.924839357,90,90,119.9999855,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.7085714286,4.152370738,1.176906346,267.5,263,800,257.5,642.8571429,175.7142857,2.859813,2.5,10,3.1229062,1.7364094,11.61087,NiO,Mn3O4,NiO-Mn3O4
0.1175088132,20,74,5,0.93,4122.9,0.22,1444.6,0,0.1916,1,2,1,1,2.924839357,90,90,119.9999855,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.8714285714,4.727314379,1.176906346,267.5,263,800,257.5,642.8571429,175.7142857,2.859813,2.5,10,3.127206,1.6699816,11.60876,NiO,Mn3O4,NiO-Mn3O4
0.1205303335,20,89,5,4.37,1011.5,0.26,833.1,0,0.209,1,2,1,1,2.924839357,90,90,119.9999855,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.8685714286,5.68555378,1.176906346,267.5,263,800,257.5,642.8571429,175.7142857,2.859813,2.5,10,3.2218824,1.5689154,11.62361,NiO,Mn3O4,NiO-Mn3O4
0.1038461538,20,268,5,30.5,205,8.1762,100,0,0.6062,0.8,0.01,0.5166432673,1,2.416394474,109.4712206,109.4712206,109.4712206,5.856870083,78.97391684,73.33322456,98.98335738,0.4,0.2534979424,20.35926318,1,191,246.5555556,1000,515,477.7777778,45.55555556,0.5719626,0.5,2,3.2335958,2.3344588,14.56019,Ni,La2MnO6,La2NiMnO6
0.09,20,268,5,53.8,130,17.3264,16,1,0.1946,0.6,0.01,0.5166432673,1,2.416394474,109.4712206,109.4712206,109.4712206,5.496050556,68.89467339,77.86827496,78.03517559,0.4,0.08477366255,46.15968452,1,191,246.5555556,1000,515,477.7777778,45.55555556,0.5719626,0.5,2,3.241083,2.123134,14.869592,Ni,La2MnO6,La2NiMnO6
0.084375,20,268,5,52.7,125,17.3264,23,1,0.1946,0.6,0.01,0.5166432673,1,2.416394474,109.4712206,109.4712206,109.4712206,5.496050556,68.89467339,77.86827496,78.03517559,0.4,0.08477366255,46.15968452,1,191,246.5555556,1000,515,477.7777778,45.55555556,0.5719626,0.5,2,3.241083,2.123134,14.869592,Ni,La2MnO6,La2NiMnO6
0.04924976196,60,775,10,6,304.7445,0.064,100.3325,0,0.013,1,0.5,1,1,3.337852306,60,60,60,4.563540529,111.4290702,106.1793705,105.3999402,0.3,0.6350364964,93.35707715,1,0,288.4444444,0,0,644.4444444,154.4444444,1.4142136,1.4142136,1.4142136,2.8693706,1.2932648,12.70171,Ce,Cr(FeO3)2,Ce-Fe0.5Cr0.5O3
0.03333333333,50,479.6,5,13,7609.472,5.85,210.978,0,0.333,1,0.5,1,1,3.615262885,109.4712206,109.4712206,109.4712206,4.563540529,111.4290702,106.1793705,105.3999402,0.3,0.5798319328,93.35707715,1,0,288.4444444,0,0,644.4444444,154.4444444,5.6568544,5.6568544,5.6568544,2.9217714,1.1184752,17.780134,Pr,Cr(FeO3)2,Pr-FeCr0.5O3
0.01219512195,60,824.8,5,15.1,192.165,0.073,1482.057,1,0.43,0,0.5,1,1,3.68816149,60,60,60,1.86172354,30,30,30,0.4,0.8015873016,146.56581,1,0,288.4444444,0,0,644.4444444,154.4444444,0,0,0,2.897249,1.443376,11.54701,Nd,Cr(FeO3)2,Nd-FeCr0.5O3
0.1666666667,60,846.8,5,14,600,6,1600,0,1.1578644,1,5,1,1,5.438645986,91.9379877,94.96272067,131.2940098,5.142692,74.87633512,90,90,0.5,0.1026548673,83.05182435,1.08629295,238.3333333,275,766.6666667,323.3333333,685.7142857,201.4285714,3.015985,1.6428568,10,2.8855746,1.5626224,11.550872,FeCoO,Fe3O4,CoFeO-Fe3O4
0.1875,60,800,5,15,500,8,500,0,0.8319,1.16,5,1,1,4.901977892,98.85654507,98.85613325,135.1859263,5.142692,74.87633512,90,90,0.5454545455,-0.0989010989,65.38484046,1.000014852,226.5,275,825,371.25,685.7142857,201.4285714,3.015985,1.6428568,10,2.8855746,1.5626224,11.550872,FeCoNiO,Fe3O4,NiCoFeO-Fe3O4
0.03333333333,60,1150,2,11.06,119.181,0.245,18.75,0,0.043,1,0.02,1,1,3.011828164,107.2949512,89.50258333,120.0378437,2.843446,90,90,90,0.75,-0.2827586207,202.2194197,1.757954164,266,185.5,750,250,850,485,2.8888202,2.3,10,0.7402628,0.273585,2.011192,CoO,FeCo,CoO-CoFe
0.03333333333,60,1150,2,11.898,46.121,0.047,27.155,0,0.047,1,5,1,1,3.011828164,107.2949512,89.50258333,120.0378437,2.843446,90,90,90,0.75,0.1310344828,202.2194197,1.757954164,266,185.5,750,250,850,485,2.9033238,2.2,10,0,-2.22E-16,0,CoO,FeCo,CoO-CoFe
0.03333333333,60,1150,2,5.2175,1493.5,0.775,19.4,1,0.019,1,5,1,1,3.011828164,107.2949512,89.50258333,120.0378437,2.843446,90,90,90,0.75,0.4662068966,202.2194197,1.757954164,266,185.5,750,250,850,485,2.921358,2.2079216,9.4146768,1.1597564,1.1052632,4.0295566,CoO,FeCo,CoO-CoFe
0.15,2,392,142.4,68.73,571,36.365,1,0,0,0,0.44,1,1.333333333,7.081543726,24.24956612,24.24956612,24.24956742,5.472539806,117.5959333,119.9996129,90.00006706,0.375,0.7967532468,38.66066821,0.9999999617,284.6666667,272.8,600,150,600,180,3.191218,1.767767,14.14214,2.820943,1.440876,12.24745,CrO2,Cr2O3,CrO2-Cr2O3
0.15,2,392,106.4,53.25,409.5,24.9,45.5,0,0,0,0.46,1,1.333333333,3.666722,90,90,90,7.081543726,24.24956612,24.24956612,24.24956742,0.2857142857,0.7967532468,41.51637148,1,299.5,284.6666667,600,112.5,600,150,2.8199368,1.4437908,12.630574,2.897249,1.443376,11.54701,CrO3,CrO2,CrO2-Cr2O3
0.01090909091,10,510,10,5.3425,5500,1.4235,1200,0,0.2585,1,5,1,92.90540541,3.788512,90,90,90,0,0,0,0,0.4,0.7798941799,100.9631222,1,279.6,0,680,188,0,0,3.4097922,2.6378014,10.625864,1.4142136,1.4142136,0,Fe2O3,0,Fe2O3
0.009230769231,10,510,10,7.361,4184,2.11,894,0,0.47,1,5,1,88.55585831,3.788512,90,90,90,0,0,0,0,0.4,0.7798941799,100.9631222,1,279.6,0,680,188,0,0,3.5161422,2.6519306,9.77059,1.4142136,1.4142136,0,Fe2O3,0,Fe2O3
0.008,10,510,10,7.1705,4144,2.241,685,0,0.402,0,5,1,77.96257796,3.788512,90,90,90,0,0,0,0,0.4,0.7798941799,100.9631222,1,279.6,0,680,188,0,0,3.4419064,2.8631026,11.189476,1.4142136,1.4142136,0,Fe2O3,0,Fe2O3
0.01090909091,50,510,50,4.988,1352,0.55,19,0,0.091,0.8,5,1,92.90540541,3.788512,90,90,90,0,0,0,0,0.4,0.7798941799,100.9631222,1,279.6,0,680,188,0,0,2.7290686,2.1004398,6.727146,2.8284272,2.8284272,0,Fe2O3,0,Fe2O3
0.009230769231,50,510,50,6.977,783,0.6835,18,0,0.0185,1,5,1,88.55585831,3.788512,90,90,90,0,0,0,0,0.4,0.7798941799,100.9631222,1,279.6,0,680,188,0,0,2.7290686,2.1004398,6.727146,2.8284272,2.8284272,0,Fe2O3,0,Fe2O3
0.008,50,510,50,6.757,1026,1.2269,41,0,0,0,5,1,77.96257796,3.788512,90,90,90,0,0,0,0,0.4,0.7798941799,100.9631222,1,279.6,0,680,188,0,0,3.4274284,2.6999068,10.682798,1.4142136,1.4142136,0,Fe2O3,0,Fe2O3
0.01090909091,100,510,100,4.635,986,0.55,12,0,0.01,0.6,5,1,92.90540541,3.788512,90,90,90,0,0,0,0,0.4,0.7798941799,100.9631222,1,279.6,0,680,188,0,0,3.3963442,2.7210726,10.625864,1.4142136,1.4142136,0,Fe2O3,0,Fe2O3
0.009230769231,100,510,100,6.5,257,0.303,4,0,0.016,1,5,1,88.55585831,3.788512,90,90,90,0,0,0,0,0.4,0.7798941799,100.9631222,1,279.6,0,680,188,0,0,4.0770678,3.2584342,14.524582,0,-2.22E-16,0,Fe2O3,0,Fe2O3
0.008,100,510,100,6.4125,407,0.8655,8,0,0,0,5,1,77.96257796,3.788512,90,90,90,0,0,0,0,0.4,0.7798941799,100.9631222,1,279.6,0,680,188,0,0,4.0615598,2.8487714,13.511226,0,-2.22E-16,0,Fe2O3,0,Fe2O3
1.038062284,62,835,362.4,0.63,35.39,0.006,2.3,0,0.002,1,2,1,1,2.920997,90,90,90,5.807719301,58.97909506,58.97909506,58.97910362,0.4,0.9440559441,53.91531232,1.268500447,281,277.5714286,633.3333333,136.6666667,742.8571429,216.4285714,2.896064,1.1527008,12.24745,2.8898744,1.4961946,11.548762,MnO2,Co2NiO4,MnO2-NiCo2O4
0.6564551422,62,835,362.4,2.31,16.08,0.02,15.01,0,0.02,1,2,1,1,2.920997,90,90,90,5.807719301,58.97909506,58.97909506,58.97910362,0.4,0.9440559441,53.91531232,1.268500447,281,277.5714286,633.3333333,136.6666667,742.8571429,216.4285714,2.9675296,2.013712,12.797698,2.8822746,1.8660256,10.928206,MnO2,Co2NiO4,MnO2-NiCo2O4
0.3318584071,62,835,362.4,2.58,15.64,0.33,14.16,0,0.165,1,2,1,1,2.920997,90,90,90,5.807719301,58.97909506,58.97909506,58.97910362,0.4,0.9440559441,53.91531232,1.268500447,281,277.5714286,633.3333333,136.6666667,742.8571429,216.4285714,2.9975812,2.3373616,11.898718,2.8747874,2.0773504,10.618804,MnO2,Co2NiO4,MnO2-NiCo2O4
0.1599147122,62,835,362.4,5.59,15.6,0.1,12.71,0,0.21,1,2,1,1,2.920997,90,90,90,5.807719301,58.97909506,58.97909506,58.97910362,0.4,0.9440559441,53.91531232,1.268500447,281,277.5714286,633.3333333,136.6666667,742.8571429,216.4285714,2.9975812,2.3373616,11.898718,2.8747874,2.0773504,10.618804,MnO2,Co2NiO4,MnO2-NiCo2O4
0.25,10,858,10,17.5,439.986,4.985,42.394,1,0.22,1,0,1,1,5.142692,74.87633512,90,90,3.788512,90,90,90,0.4166666667,0.8645833333,67.94224223,1.708366274,275,279.6,685.7142857,201.4285714,680,188,2.8897618,1.6547008,11.237608,2.8362042,1.441376,12.107362,Fe3O4,Fe2O3,Fe3O4-Fe2O3
0.25,10,858,10,16.68,456,5.168,151.6,0,1.042,1,0.05,1,1,5.142692,74.87633512,90,90,3.788512,90,90,90,0.4166666667,0.859375,67.94224223,1.708366274,275,279.6,685.7142857,201.4285714,680,188,2.897249,1.443376,11.54701,2.828717,1.6527008,11.79796,Fe3O4,Fe2O3,Fe3O4-Fe2O3
0.25,10,858,10,18,359.99,7.494,119.998,0,3.2,1,5,1,1,5.142692,74.87633512,90,90,3.788512,90,90,90,0.4166666667,0.8645833333,67.94224223,1.708366274,275,279.6,685.7142857,201.4285714,680,188,2.897249,1.443376,11.54701,2.828717,1.6527008,11.79796,Fe3O4,Fe2O3,Fe3O4-Fe2O3
0.25,10,858,10,0.0015,367.175,0.00045,279.449,0,3.00E-05,1,0.05,1,1,5.142692,74.87633512,90,90,3.788512,90,90,90,0.4166666667,0.859375,67.94224223,1.708366274,275,279.6,685.7142857,201.4285714,680,188,2.897249,1.443376,11.54701,2.828717,1.6527008,11.79796,Fe3O4,Fe2O3,Fe3O4-Fe2O3
0.25,10,858,10,0.0013,345.785,70.1688,142.541,0,1.4,1,5,1,1,5.142692,74.87633512,90,90,3.788512,90,90,90,0.4166666667,0.8645833333,67.94224223,1.708366274,275,279.6,685.7142857,201.4285714,680,188,2.8667266,1.442376,11.827186,2.859352,1.4951946,11.828938,Fe3O4,Fe2O3,Fe3O4-Fe2O3
0.375,1,1400,300,46.124,46,5.6758,3,1,0,1,1,1,1,2.489759746,60,60,60,4.961992,90,90,90,0.5,-0.6925373134,313.6025557,1,188,51.66666667,900,500,233.3333333,136.6666667,0,0,0,3.0380178,1.2,10.89898,Co,MnF2,Co-MnF2
0.375,1,1400,14,11.6987,175.5,3.9571,39.1,0,0,1,1,1,1,2.489759746,60,60,60,4.961992,90,90,90,0.5,-2.71641791,313.6025557,1,188,51.66666667,900,500,233.3333333,136.6666667,0,0,0,2.785566,2.037707,11.54701,Co,MnF2,Co-MnF2
0.1124606388,30,200,5,48.4,4222.5,41.47,543.94,0,4,1,1,1,1,3.451777208,98.9781769,95.90043925,114.0075735,3.43396276,89.99988972,60.03562403,59.97819011,0.4,0.8305084746,43.71000419,1.227908986,121.6666667,249.5,433.3333333,301.6666667,650,205,0.8960482,0.8379556,0.8482898,3.196089,1.583591,12.99202,MnGeTe,MnO,GeMnTe-MnO
0.06033546519,30,200,10,55,2564.65,34.3,284.39,0,0,0,1,1,1,2.924839357,90,90,119.9999855,3.43396276,89.99988972,60.03562403,59.97819011,0.4,0.8305084746,43.71000419,1.176906346,121.6666667,249.5,433.3333333,301.6666667,650,205,0.8960482,0.8379556,0.8482898,3.0142694,1.306547,11.79796,MnGeTe,MnO,GeMnTe-MnO
0.073863,30,200,20,56,855.25,21,25.25,0,0,0,1,1,1,2.924839,90,90,120,3.433963,89.99989,60.03562,59.97819,0.4,0.830508,43.71,1.176906,121.6667,249.5,433.3333,301.6667,650,205,4.480241,4.189778,4.241449,3.787575,0.769231,10,MnGeTe,MnO,GeMnTe-MnO
0.375,40,1140,2,19.9104,500,11.2458,35,0,0.7163,1,5,1,1,2.48976,60,60,60,2.416394,109.4712,109.4712,109.4712,1,0.882227,353.833,1,188,191,900,500,1000,515,0,0,0,0,-2.22E-16,0,Co,Ni,Co-Ni
0.375,40,1140,2,24.2,1100,13.54,144,0,0.7495,1,5,1,1,2.48976,60,60,60,2.416394,109.4712,109.4712,109.4712,1,0,353.833,1,188,191,900,500,1000,515,0,0,0,0,-2.22E-16,0,Co,Ni,Co-Ni
0.375,40,1140,2,24.2,1100,13.54,585,0,0.79028,1,5,1,1,2.48976,60,60,60,2.416394,109.4712,109.4712,109.4712,1,-1,353.833,1,188,191,900,500,1000,515,0,0,0,0,-2.22E-16,0,Co,Ni,Co-Ni
0.230769,10,820,50,86,479,39.3,105,0,9.1,0,5,1,1,3.788512,90,90,90,5.142692,74.87634,90,90,0.416667,0.833333,80.42335,1,279.6,275,680,188,685.7143,201.4286,2.820943,1.440876,12.24745,2.897249,1.443376,11.54701,Fe2O3,Fe3O4,Fe2O3-Fe3O4
0.375,10,770,50,55,210,38.99,50,0,6.6,0,5,1,1,3.788512,90,90,90,5.142692,74.87634,90,90,0.416667,0.916055,75.51949,1,279.6,275,680,188,685.7143,201.4286,2.820943,1.440876,12.24745,2.897249,1.443376,11.54701,Fe2O3,Fe3O4,Fe2O3-Fe3O4
0.428571,10,1065.2,5,51.6237,1401.15,19.0796,10.282,0,2.4634,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.828179,264.1796,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.25,10,816.4,5,43.1566,1058.6,7.553233,9.4,1,0.013438,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.828179,202.4748,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.375,10,1065.2,5,51.6237,645.68,19.0796,161.6,0,2.4634,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.828179,264.1796,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.230769,10,1065.2,5,51.6237,423.4,19.0796,80.8,0,2.4634,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.828179,264.1796,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.034884,42,1388,10,12,824.485,3.3735,393.601,0,1.1335,1,5,1,1.306991,2.48976,60,60,60,5.47254,117.5959,119.9996,90.00007,0.5,0.446254,136.8903,1,188,272.8,900,500,600,180,0,0,0,3.196548,-2.22E-16,12.24745,Co,Cr2O3,Co-Cr2O3
0.034884,50,1388,10,25,734,11.185,106.34,0,1.05,1,5,1,1.137566,2.48976,60,60,60,5.47254,117.5959,119.9996,90.00007,0.5,0.478827,136.8903,1,188,272.8,900,500,600,180,0,0,0,3.196548,-2.22E-16,12.24745,Co,Cr2O3,Co-Cr2O3
0.034884,50,1388,10,70,305.85,14.728,44.72,0,1.398,1,5,1,1.137566,2.48976,60,60,60,5.47254,117.5959,119.9996,90.00007,0.5,0.446254,136.8903,1,188,272.8,900,500,600,180,0,0,0,3.196548,-2.22E-16,12.24745,Co,Cr2O3,Co-Cr2O3
0.034884,19.2,1388,10,12,553.217,1.92,287.26,0,0.61,1,0,1,1.77686,2.48976,60,60,60,5.47254,117.5959,119.9996,90.00007,0.5,0.293811,136.8903,1,188,272.8,900,500,600,180,0,0,0,3.196548,-2.22E-16,12.24745,Co,Cr2O3,Co-Cr2O3
0.034884,19.2,1388,10,25,635.65,9.122,71.72,0,0.203,1,0,1,1.77686,2.48976,60,60,60,5.47254,117.5959,119.9996,90.00007,0.5,0.293811,136.8903,1,188,272.8,900,500,600,180,0,0,0,3.196548,-2.22E-16,12.24745,Co,Cr2O3,Co-Cr2O3
0.034884,19.2,1388,10,70,239.36,10.86,15.892,0,0.11,1,0,1,1.77686,2.48976,60,60,60,5.47254,117.5959,119.9996,90.00007,0.5,0.192834,136.8903,1,188,272.8,900,500,600,180,0,0,0,3.196548,-2.22E-16,12.24745,Co,Cr2O3,Co-Cr2O3
0.142857,15,789,77,55.5,11435,50.5,755,0,12.615,1,1.2,1,1.514933,5.932914,120.4948,120.2024,89.39748,0,0,0,0,0.428571,0.594937,66.49346,1,275.7143,0,700,205.7143,0,0,2.860376,1.707469,11.55577,0,-2.22E-16,0,Fe2CoO4,0,CoFe2O4
0.042674,20,1388,50,112.25,249,32.5,110,0,9.5,1,2.6,1,1,2.48976,60,60,60,5.47254,117.5959,119.9996,90.00007,0.5,-0.12903,136.8903,1,188,272.8,900,500,600,180,0,0,0,3.196548,-2.22E-16,12.24745,Co,Cr2O3,Co-Cr2O3
0.47619,20,1388,50,40.5,355,18.4,85,0,3.766,1,3,1,1,2.48976,60,60,60,5.47254,117.5959,119.9996,90.00007,0.5,-0.12903,136.8903,1,188,272.8,900,500,600,180,0,0,0,3.196548,-2.22E-16,12.24745,Co,Cr2O3,Co-Cr2O3
0.059172,20,1390,50,93.4,1037,43.74,427,0,13.183,1,1.2,1,1,2.48976,60,60,60,5.47254,117.5959,119.9996,90.00007,0.5,-0.12903,136.8903,1,188,272.8,900,500,600,180,0,0,0,3.196548,-2.22E-16,12.24745,Co,Cr2O3,Co-Cr2O3
0.38961,20,1388,50,24.76,315,11.212,150,0,5.412,1,3,1,1,2.48976,60,60,60,5.47254,117.5959,119.9996,90.00007,0.5,-0.12903,136.8903,1,188,272.8,900,500,600,180,0,0,0,3.196548,-2.22E-16,12.24745,Co,Cr2O3,Co-Cr2O3
0.066298,20,1388,50,67.385,349,35.475,194,0,7.475,1,2.6,1,1,2.48976,60,60,60,5.47254,117.5959,119.9996,90.00007,0.5,-0.12903,136.8903,1,188,272.8,900,500,600,180,0,0,0,3.196548,-2.22E-16,12.24745,Co,Cr2O3,Co-Cr2O3
0.454545,50,498,10,8.74E-05,838.947,2.67E-05,850,0,4.14E-06,1,1,1,1,2.993268,60,60,60,0,0,0,0,0.5,0.246948,249.56,1,267,0,850,232.5,0,0,2.883895,2.941176,10,0,-2.22E-16,0,CuO,0,CuO
0.5,50,858,5,66.3,1396.42,23.7,320.09,0,0,0,4,1,5.3,5.142692,74.87634,90,90,3.788512,90,90,90,0.416667,0.852632,67.94224,1.708366,275,279.6,685.7143,201.4286,680,188,2.897249,1.443376,11.54701,2.820943,1.440876,12.24745,Fe3O4,Fe2O3,Fe3O4-Fe2O3
0.5,50,858,5,66.3,1657.3,22,494.33,0,0,0,0.4,1,5.033333,5.142692,74.87634,90,90,3.788512,90,90,90,0.416667,0.852632,67.94224,1.708366,275,279.6,685.7143,201.4286,680,188,2.897249,1.443376,11.54701,2.820943,1.440876,12.24745,Fe3O4,Fe2O3,Fe3O4-Fe2O3
