,area/volume,volume,area,space_group_core,space_group_shell,h_range_max_koe,Tb,TN,Tc,x,y,z,shape,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,id,sphericity,max/min,core,shell,formula
307,0.1875,17157.270186666665,3216.98816,225.0,225.0,90.0,60.0,796.0,720.0,16.0,16.0,16.0,1.0,5.0,50.39999999999998,538.8760000000002,13.11,57.39999999999998,0.0,0.0,1.0,0.4999999999999998,<built-in function id>,1.0,1.0,Ni,NiO,Ni-NiO
308,0.13043478260869568,50964.967373333326,6647.60444,225.0,225.0,90.0,60.0,796.0,720.0,23.0,23.0,23.0,1.0,5.0,53.779999999999916,559.2399999999998,20.51,40.75999999999999,0.0,0.0,1.0,0.4999999999999998,<built-in function id>,1.0,1.0,Ni,NiO,Ni-NiO
309,1.2499999999999987,419.90400000000136,524.8800000000011,227.0,0.0,20.0,32.0,585.0,577.0,5.400000000000006,5.399999999999999,5.399999999999999,2.0,300.0,39.06999999999999,171.19999999999982,2.06156,0.16999999999995907,1.0,0.0,1.0,0.0,<built-in function id>,0.5166432673376117,1.0000000000000013,MnFe2O4,0,MnFe2O4
310,0.7417582417582417,2009.5226666666676,1490.5800000000006,227.0,227.0,20.0,34.3,316.0,858.0,9.100000000000001,9.100000000000001,9.100000000000005,2.0,25.0,70.39999999999998,210.52599999999984,12.5,5.2999999999999545,0.0,0.0,1.0,1.0,<built-in function id>,0.5166432673376116,1.0000000000000004,MnFe2O4,Fe3O4,MnFe2O4-Fe3O4
311,0.6308411214953269,3266.781333333336,2060.820000000001,227.0,227.0,20.0,34.3,316.0,858.0,10.700000000000003,10.699999999999996,10.7,2.0,200.0,69.90000000000003,1.2399999999997817,0.07939999999999969,1.0220000000000482,1.0,2.06,1.0,3.0,<built-in function id>,0.5166432673376116,1.0000000000000007,MnFe2O4,Fe3O4,MnFe2O4-Fe3O4
312,0.2508361204013378,7166.082132429654,1797.512240576,225.0,225.0,2.0,350.0,525.0,668.0,11.96,11.96,11.96,1.0,5.0,13.399999999999977,170.0,5.4,22.0,0.0,0.0,1.0,0.20000000000000018,<built-in function id>,1.0,1.0,Ni,NiO,Ni-NiO
313,0.23346303501945523,8887.868603811668,2074.9887791,225.0,225.0,2.0,350.0,525.0,668.0,12.850000000000001,12.850000000000001,12.850000000000001,1.0,5.0,12.899999999999977,230.0,6.900000000000001,45.0,0.0,0.0,1.0,0.20000000000000018,<built-in function id>,1.0,1.0,Ni,NiO,Ni-NiO
314,0.20862308762169676,12455.607106611313,2598.5272127840008,225.0,225.0,2.0,350.0,525.0,668.0,14.380000000000003,14.380000000000003,14.380000000000006,1.0,5.0,17.600000000000023,250.0,9.9,43.0,0.0,0.0,1.0,0.20000000000000018,<built-in function id>,1.0,1.0000000000000002,Ni,NiO,Ni-NiO
315,0.18507094386181364,17841.74331623601,3301.9882756760035,225.0,225.0,2.0,350.0,525.0,668.0,16.210000000000008,16.21,16.21,1.0,5.0,21.599999999999966,230.0,8.4,62.0,0.0,1.92,1.0,0.20000000000000018,<built-in function id>,1.0,1.0000000000000004,Ni,NiO,Ni-NiO
316,0.16242555495397945,26393.010393830085,4286.899360123999,225.0,225.0,2.0,350.0,525.0,668.0,18.47,18.47,18.47,1.0,5.0,31.5,440.0,16.2,250.0,0.0,2.69,1.0,0.20000000000000018,<built-in function id>,1.0,1.0,Ni,NiO,Ni-NiO
317,0.1422475106685633,39293.25273986149,5589.367388316002,225.0,225.0,2.0,350.0,525.0,668.0,21.090000000000003,21.090000000000003,21.09,1.0,5.0,16.100000000000023,419.99999999999955,7.1,310.0,0.0,5.38,1.0,0.20000000000000018,<built-in function id>,1.0,1.0000000000000002,Ni,NiO,Ni-NiO
318,0.1788908765652952,19755.472906713945,3534.073865243998,225.0,225.0,2.0,350.0,525.0,668.0,16.769999999999996,16.770000000000003,16.77,1.0,5.0,14.900000000000034,550.0,6.200000000000001,570.0,0.0,6.923,1.0,0.20000000000000018,<built-in function id>,1.0,1.0000000000000004,Ni,NiO,Ni-NiO
319,0.12499999999999999,57905.786880000014,7238.223360000001,161.0,0.0,30.0,35.0,643.0,703.0,24.000000000000004,24.0,24.0,1.0,60.0,0.3546999999999798,391.3000000000002,0.027499999999999858,173.89999999999992,1.0,0.0045800000000000285,0.0,2.0,<built-in function id>,1.0,1.0000000000000002,BiFeO3,0,BiFeO3
320,0.09677419354838711,124788.14358666666,12076.27196,62.0,0.0,30.0,113.4,640.0,300.00000000000006,31.0,31.0,31.0,1.0,60.0,0.375,593.4000000000001,0.018366999999999578,902.0,1.0,0.010199999999999987,0.0,2.0,<built-in function id>,1.0,1.0,Bi0.9La0.1FeO3,0,Bi0.9La0.1FeO3
321,0.12499999999999999,57905.786880000014,7238.223360000001,161.0,0.0,30.0,35.0,643.0,703.0,24.000000000000004,24.0,24.0,1.0,60.0,0.3697999999999979,391.3000000000002,0.027499999999999858,173.89999999999992,0.0,0.0045800000000000285,1.0,2.0,<built-in function id>,1.0,1.0000000000000002,BiFeO3,0,BiFeO3
322,0.09677419354838711,124788.14358666666,12076.27196,62.0,0.0,30.0,60.999999999999986,640.0,300.00000000000006,31.0,31.0,31.0,1.0,60.0,0.40800000000001546,593.4000000000001,0.018366999999999578,902.0,0.0,0.010199999999999987,1.0,2.0,<built-in function id>,1.0,1.0,Bi0.9La0.1FeO3,0,Bi0.9La0.1FeO3
323,0.07692307692307693,248474.63627999998,19113.433559999998,62.0,0.0,20.0,71.19999999999999,625.0,822.2,39.0,39.0,39.0,1.0,300.0,2.420000000000016,200.0,0.25,10.860000000000014,0.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,Nd0.90Ho0.10FeO3,0,NdFeO3
324,0.9642857142857143,914.6666666666666,882.0,227.0,0.0,9.999999999999996,398.0,890.0,803.0,7.0,7.0,7.0,2.0,5.0,39.06999999999999,3340.43,13.308816,254.05200000000002,0.0,0.656,1.0,1.0,<built-in function id>,0.5166432673376117,1.0,CoFe2O4,0,CoFe2O4
325,0.48214285714285715,7317.333333333333,3528.0,227.0,227.0,9.999999999999996,125.0,119.99999999999994,825.0,14.0,14.0,14.0,2.0,25.0,90.27800000000002,1728.159,45.8,21.840000000000032,1.0,0.7,0.0,3.0,<built-in function id>,0.5166432673376116,1.0,CoFe2O4,Fe3O4,CoFe2O4-Fe3O4
326,0.48214285714285715,7317.333333333333,3528.0,227.0,227.0,9.999999999999996,125.0,119.99999999999994,825.0,14.0,14.0,14.0,2.0,300.0,51.861999999999966,17.449999999999818,1.4499999999999993,0.8500000000000227,1.0,0.09000000000000008,1.0,3.0,<built-in function id>,0.5166432673376116,1.0,CoFe2O4,Fe3O4,CoFe2O4-Fe3O4
327,0.5192307692307693,5858.666666666666,3042.0,227.0,227.0,9.999999999999996,125.0,119.99999999999994,825.0,13.0,13.0,12.999999999999996,2.0,5.0,77.95999999999998,2735.0,58.33,0.0,1.0,0.0,1.0,0.0,<built-in function id>,0.5166432673376116,1.0000000000000002,CoFe2O4,Fe3O4,CoFe2O4-Fe3O4
328,0.5192307692307693,5858.666666666666,3042.0,227.0,227.0,9.999999999999996,125.0,119.99999999999994,825.0,13.0,13.0,12.999999999999996,2.0,5.0,74.39999999999998,2155.09,48.815,86.0,0.0,1.72,1.0,2.0,<built-in function id>,0.5166432673376116,1.0000000000000002,CoFe2O4,Fe3O4,CoFe2O4-Fe3O4
329,0.5192307692307693,5858.666666666666,3042.0,227.0,227.0,9.999999999999996,125.0,119.99999999999994,825.0,13.0,13.0,12.999999999999996,2.0,25.0,74.60000000000002,1928.8,46.985,10.799999999999955,0.0,2.26,1.0,2.0,<built-in function id>,0.5166432673376116,1.0000000000000002,CoFe2O4,Fe3O4,CoFe2O4-Fe3O4
330,0.5192307692307693,5858.666666666666,3042.0,227.0,227.0,9.999999999999996,125.0,119.99999999999994,825.0,13.0,13.0,12.999999999999996,2.0,50.0,73.97000000000003,1540.9285,43.438500000000005,10.700000000000045,0.0,2.8,1.0,2.0,<built-in function id>,0.5166432673376116,1.0000000000000002,CoFe2O4,Fe3O4,CoFe2O4-Fe3O4
331,0.5192307692307693,5858.666666666666,3042.0,227.0,227.0,9.999999999999996,125.0,119.99999999999994,825.0,13.0,13.0,12.999999999999996,2.0,100.0,75.48000000000002,678.8499999999999,31.396,32.33000000000004,0.0,3.86,1.0,2.0,<built-in function id>,0.5166432673376116,1.0000000000000002,CoFe2O4,Fe3O4,CoFe2O4-Fe3O4
332,0.5192307692307693,5858.666666666666,3042.0,227.0,227.0,9.999999999999996,125.0,119.99999999999994,825.0,13.0,13.0,12.999999999999996,2.0,200.0,74.82999999999998,1024.7477,13.7352,6.091599999999971,0.0,1.202,1.0,2.0,<built-in function id>,0.5166432673376116,1.0000000000000002,CoFe2O4,Fe3O4,CoFe2O4-Fe3O4
