,area/volume,h_range_max_koe,Tc,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,sphericity,max/min,core_b,core_alpha,core_beta,core_gamma,shell_b,shell_alpha,shell_beta,shell_gamma,num_of_magn_ions,Tn-Tb/Tn,Aex,core_c/a,core_pauling_electronegativity,shell_pauling_electronegativity,core_sum_vec,core_sum_work_function,shell_sum_vec,shell_sum_work_function,core_pauling_electronegativity_difference,core_vec_difference,core_work_function_difference,shell_pauling_electronegativity_difference,shell_vec_difference,shell_work_function_difference,Unnamed: 0
738,0.6,2.0,720.0,2.0,141.5,301.6925000000001,44.0,27.400500000000022,0.0,5.0,1.0,0.10000000000000009,1.0,1.0,2.416394,109.4712,109.4712,109.4712,2.924839,90.0,90.0,120.0,0.666667,0.924623,184.6255,1.0,191.0,267.5,1000.0,515.0,800.0,257.5,0.0,0.0,0.0,2.859813,2.5,10.0,738
739,0.6,2.0,720.0,2.0,138.0,310.13099999999986,43.25,158.175,0.0,21.727,1.0,2.0,1.0,1.0,2.416394,109.4712,109.4712,109.4712,2.924839,90.0,90.0,120.0,0.666667,0.924623,184.6255,1.0,191.0,267.5,1000.0,515.0,800.0,257.5,0.0,0.0,0.0,2.859813,2.5,10.0,739
740,0.6,2.0,720.0,2.0,130.0,314.3499999999999,34.25,390.766,0.0,44.762,1.0,5.0,1.0,1.0,2.416394,109.4712,109.4712,109.4712,2.924839,90.0,90.0,120.0,0.666667,0.924623,184.6255,1.0,191.0,267.5,1000.0,515.0,800.0,257.5,0.0,0.0,0.0,2.859813,2.5,10.0,740
741,0.6,3.0,720.0,2.0,11.562999999999988,490.2350000000001,6.72,37.65100000000001,0.0,0.26,1.0,0.10000000000000009,1.0,1.0,2.416394,109.4712,109.4712,109.4712,2.924839,90.0,90.0,120.0,0.666667,0.924623,184.6255,1.0,191.0,267.5,1000.0,515.0,800.0,257.5,0.0,0.0,0.0,2.859813,2.5,10.0,741
742,0.29703,3.0,720.0,2.0,19.791999999999973,477.66499999999996,8.959,133.685,0.0,2.709,1.0,0.10000000000000009,1.0,1.0,2.416394,109.4712,109.4712,109.4712,2.924839,90.0,90.0,120.0,0.666667,0.924623,184.6255,1.0,191.0,267.5,1000.0,515.0,800.0,257.5,0.0,0.0,0.0,2.859813,2.5,10.0,742
743,0.178571,3.0,720.0,2.0,25.834000000000003,494.42499999999995,14.5,201.014,0.0,3.875,1.0,0.10000000000000009,1.0,1.0,2.416394,109.4712,109.4712,109.4712,2.924839,90.0,90.0,120.0,0.666667,0.924623,184.6255,1.0,191.0,267.5,1000.0,515.0,800.0,257.5,0.0,0.0,0.0,2.859813,2.5,10.0,743
744,0.115385,3.0,200.0,11.999999999999993,8.930000000000007,31.0,0.8000000000000007,31.0,1.0,0.73,0.0,0.0,1.0,8.666667,4.000505,60.0,60.0,60.0,2.924839,90.0,90.0,120.0,0.666667,0.898166,25.642430000000004,1.0,183.5,267.5,825.0,493.25,800.0,257.5,0.7079230000000001,3.674047,0.7637529999999995,2.859813,2.5,10.0,744
745,0.115385,3.0,200.0,11.999999999999993,8.786000000000001,32.0,0.8134999999999994,32.0,0.0,0.8135000000000001,1.0,0.20000000000000018,1.0,8.666667,4.000505,60.0,60.0,60.0,2.924839,90.0,90.0,120.0,0.666667,0.656784,25.642430000000004,1.0,183.5,267.5,825.0,493.25,800.0,257.5,0.7079230000000001,3.674047,0.7637529999999995,2.859813,2.5,10.0,745
746,0.08571399999999998,40.0,793.0,5.0,24.769999999999982,5087.35,13.0,969.35,0.0,5.800000000000001,1.0,0.0,1.0,1.0,2.924839,90.0,90.0,120.0,5.932914,120.4948,120.2024,89.39748,0.444444,0.748744,50.12293,1.176906,267.5,275.7143,800.0,257.5,700.0,205.7143,2.859813,2.5,10.0,2.860376,1.707469,11.55577,746
747,0.08571399999999998,40.0,793.0,5.0,25.75,1820.15,8.665,178.96,0.0,3.445,1.0,2.0,1.0,1.0,2.924839,90.0,90.0,120.0,5.932914,120.4948,120.2024,89.39748,0.444444,0.748744,50.12293,1.176906,267.5,275.7143,800.0,257.5,700.0,205.7143,2.859813,2.5,10.0,2.860376,1.707469,11.55577,747
748,0.08571399999999998,40.0,793.0,5.0,26.0,790.835,4.4399999999999995,15.329000000000008,0.0,1.469,1.0,4.0,1.0,1.0,2.924839,90.0,90.0,120.0,5.932914,120.4948,120.2024,89.39748,0.444444,0.748744,50.12293,1.176906,267.5,275.7143,800.0,257.5,700.0,205.7143,2.859813,2.5,10.0,2.860376,1.707469,11.55577,748
749,0.08571399999999998,40.0,793.0,5.0,39.14299999999997,10731.71,23.9,48.783000000000015,0.0,0.0,0.0,0.0,1.0,1.0,2.924839,90.0,90.0,120.0,5.932914,120.4948,120.2024,89.39748,0.444444,0.748744,50.12293,1.176906,267.5,275.7143,800.0,257.5,700.0,205.7143,2.859813,2.5,10.0,2.860376,1.707469,11.55577,749
750,0.08571399999999998,40.0,793.0,5.0,46.0,10146.46,28.5,195.12,0.0,1.674,1.0,2.0,1.0,1.0,2.924839,90.0,90.0,120.0,5.932914,120.4948,120.2024,89.39748,0.444444,0.748744,50.12293,1.176906,267.5,275.7143,800.0,257.5,700.0,205.7143,2.859813,2.5,10.0,2.860376,1.707469,11.55577,750
751,0.08571399999999998,40.0,793.0,5.0,46.0,10268.32,29.14,318.057,0.0,0.0020000000000000018,1.0,4.0,1.0,1.0,2.924839,90.0,90.0,120.0,5.932914,120.4948,120.2024,89.39748,0.444444,0.748744,50.12293,1.176906,267.5,275.7143,800.0,257.5,700.0,205.7143,2.859813,2.5,10.0,2.860376,1.707469,11.55577,751
752,0.094044,4.9999999999999964,71.0,5.0,0.20500000000004093,42.0,0.009499999999999176,294.0,0.0,0.0625,1.0,0.5000000000000002,1.0,1.0,5.47254,117.5959,119.9996,90.00007,4.800946,77.90105,84.00712,83.99564,0.4,0.503226,62.68449,1.000013,272.8,272.14,600.0,180.0,606.0,177.6,3.196548,0.0,12.24745,3.235291,0.39189200000000013,12.25801,752
753,0.12,32.4,711.4,5.0,30.903999999999996,5105.193,14.6848,789.1415,0.0,1.849,1.0,2.0,1.0,1.0,2.924839,90.0,90.0,120.0,2.416394,109.47119999999998,109.4712,109.4712,0.666667,0.761307,220.8042,1.176906,267.5,191.0,800.0,257.5,1000.0,515.0,2.859813,2.5,10.0,0.0,-2.220446049250313e-16,0.0,753
754,0.042857000000000006,26.4,936.8,5.0,119.14619999999996,658.4099999999999,29.924,77.08999999999997,0.0,5.549000000000001,1.0,2.0,1.0,1.0,2.924839,90.0,90.0,120.0,2.416394,109.47119999999998,109.4712,109.4712,0.666667,0.761307,290.7638,1.176906,267.5,191.0,800.0,257.5,1000.0,515.0,2.859813,2.5,10.0,0.0,-2.220446049250313e-16,0.0,754
755,0.257865,15.0,731.8,608.0,0.3299999999999841,981.5999999999999,0.13700000000000045,470.0,0.0,0.0,0.0,0.0,1.0,1.0,4.340529,67.4833,67.4833,67.4833,2.4816,60.0,60.0,60.0,0.25,0.836571,22.11678000000002,1.0,305.2785,155.0,648.1013,113.03800000000001,700.0,410.0,2.254006,1.318902,17.77047,0.0,-2.220446049250313e-16,0.0,755
756,0.1822600243,15.0,636.4,573.0,0.32499999999998863,2055.3,0.1509999999999998,299.83,1.0,0.0,0.0,0.0,1.0,1.0,4.167794623,67.48329936,67.48329936,73.4832955,2.481599734,60.0,60.0,60.0,0.2307692308,0.7880952381,21.3706234,1.024829575,308.4545455,155.0,644.1558442,103.76623380000001,700.0,410.0,2.8124198,1.906009,12.691924,2.2723024,1.5763504,8.89898,756
757,0.1797268152,15.0,809.8,573.0,0.2389999999999759,445.80999999999995,0.03999999999999915,137.555,1.0,0.004999999999999893,1.0,0.20000000000000018,1.0,1.0,4.44628255,77.33004256,77.33004256,75.23361919,2.481599734,60.0,60.0,60.0,0.2307692308,0.8931477516,27.19348024,0.967765648,308.4545455,155.0,644.1558442,103.76623380000001,700.0,410.0,2.8124198,1.906009,12.691924,2.2723024,1.5763504,8.89898,757
758,0.2134927412,40.0,716.0,453.0,2.389599999999973,3228.7,0.16350000000000087,1028.7,0.0,0.03849999999999998,1.0,0.20000000000000018,1.0,1.0,4.14991646,80.77108604,83.79581901,83.79582072,2.481599734,60.0,60.0,60.0,0.3333333333,0.9530701754,216.3926731,1.200117733,311.8,155.0,640.0,94.0,700.0,410.0,2.862387,1.8784924,14.071616,2.9376096,3.0,8.0,758
759,0.2134927412,40.0,716.0,458.0,2.389599999999973,2671.467,0.16499999999999915,471.281,0.0,0.020999999999999908,1.0,0.20000000000000018,1.0,1.0,4.14991646,80.77108604,83.79581901,83.79582072,2.481599734,60.0,60.0,60.0,0.3333333333,0.9530701754,216.3926731,1.200117733,311.8,155.0,640.0,94.0,700.0,410.0,2.9835484,2.114712,12.517522,3.5095722,3.5,10.0,759
760,0.2134927412,40.0,716.0,463.0,2.389599999999973,2200.0,0.15600000000000058,200.0,0.0,0.010999999999999899,1.0,0.20000000000000018,1.0,1.0,4.14991646,80.77108604,83.79581901,83.79582072,2.481599734,60.0,60.0,60.0,0.3333333333,0.9530701754,216.3926731,1.200117733,311.8,155.0,640.0,94.0,700.0,410.0,2.9835484,2.114712,12.517522,3.5095722,3.5,10.0,760
761,0.2134927412,33.0,716.0,468.0,2.389599999999973,1743.8,0.14100000000000001,29.5,0.0,0.004999999999999893,1.0,0.20000000000000018,1.0,1.0,4.14991646,80.77108604,83.79581901,83.79582072,2.481599734,60.0,60.0,60.0,0.3333333333,0.9530701754,216.3926731,1.200117733,311.8,155.0,640.0,94.0,700.0,410.0,2.9835484,2.114712,12.517522,3.5095722,3.5,10.0,761
762,0.1494023904,36.0,665.0,478.0,28.879999999999995,528.75,0.06450000000000067,13.75,1.0,0.0,0.0,0.20000000000000018,1.0,1.0,4.167794623,67.48329936,67.48329936,73.4832955,2.481599734,60.0,60.0,60.0,0.3333333333,0.7853070175,200.9792285,1.024829575,311.8,155.0,640.0,94.0,700.0,410.0,2.7856975999999998,2.0691546,12.692319999999999,2.3126142,1.6960967999999998,7.8641668000000005,762
763,0.1824595548,40.0,597.0,413.0,52.94560000000001,3880.0,0.14700000000000024,1278.77,0.0,0.038000000000000034,1.0,0.20000000000000018,1.0,1.0,4.14991646,80.77108604,83.79581901,83.79582072,2.481599734,60.0,60.0,60.0,0.21052631580000003,0.9530701754,45.10699226,1.200117733,313.5405405,155.0,637.8378378,88.91891892000001,700.0,410.0,2.843152,1.8303132,14.381414,2.9376096,3.0,8.0,763
764,0.1972127268,40.0,597.0,418.0,52.55559999999997,3360.0,0.15600000000000058,760.0,0.0,0.02200000000000002,1.0,0.20000000000000018,1.0,1.0,4.14991646,80.77108604,83.79581901,83.79582072,2.481599734,60.0,60.0,60.0,0.21052631580000003,0.9530701754,45.10699226,1.200117733,313.5405405,155.0,637.8378378,88.91891892000001,700.0,410.0,2.8698742,1.6671676,14.381018000000001,3.2624892,3.5,8.0,764
765,0.1972127268,40.0,597.0,423.0,52.55559999999997,2760.3,0.14899999999999913,400.3,0.0,0.01499999999999968,1.0,0.20000000000000018,1.0,1.0,4.14991646,80.77108604,83.79581901,83.79582072,2.481599734,60.0,60.0,60.0,0.21052631580000003,0.9530701754,45.10699226,1.200117733,313.5405405,155.0,637.8378378,88.91891892000001,700.0,410.0,2.8698742,1.6671676,14.381018000000001,3.2624892,3.5,8.0,765
766,0.1972127268,40.0,597.0,428.0,52.55559999999997,2360.0,0.14300000000000068,200.0,0.0,0.004999999999999893,1.0,0.20000000000000018,1.0,1.0,4.14991646,80.77108604,83.79581901,83.79582072,2.481599734,60.0,60.0,60.0,0.21052631580000003,0.9530701754,45.10699226,1.200117733,313.5405405,155.0,637.8378378,88.91891892000001,700.0,410.0,2.8698742,1.6671676,14.381018000000001,3.2624892,3.5,8.0,766
767,0.1972127268,40.0,597.0,433.0,52.55559999999997,1820.0,0.1330000000000009,100.0,0.0,0.006999999999999895,1.0,0.20000000000000018,1.0,1.0,4.14991646,80.77108604,83.79581901,83.79582072,2.481599734,60.0,60.0,60.0,0.21052631580000003,0.9530701754,45.10699226,1.200117733,313.5405405,155.0,637.8378378,88.91891892000001,700.0,410.0,2.8698742,1.6671676,14.381018000000001,3.2624892,3.5,8.0,767
768,0.1972127268,40.0,597.0,438.0,52.55559999999997,1360.0,0.11700000000000088,40.0,0.0,0.0020000000000000018,1.0,0.20000000000000018,1.0,1.0,4.14991646,80.77108604,83.79581901,83.79582072,2.481599734,60.0,60.0,60.0,0.21052631580000003,0.9530701754,45.10699226,1.200117733,313.5405405,155.0,637.8378378,88.91891892000001,700.0,410.0,2.8698742,1.6671676,14.381018000000001,3.2624892,3.5,8.0,768
769,0.01999999999999999,50.0,130.0,10.0,4.449999999999989,5296.465,0.8249999999999993,349.908,0.0,0.0,0.0,0.0,1.0,1.0,5.926290437,92.77243569,118.4125896,118.4125683,5.472539806,117.5959333,119.99961289999999,90.00006706,0.4166666667,0.8225806452,7.692683981000016,1.000005502,271.1428571,272.8,671.4285714,195.0,600.0,180.0,2.8344786,1.8703551999999999,12.114718,2.8746131999999998,1.4956946,11.68885,769
770,0.01999999999999999,50.0,130.0,10.0,4.449999999999989,5914.996,1.1099999999999994,886.911,0.0,0.2230000000000001,1.0,3.0,1.0,1.0,5.926290437,92.77243569,118.4125896,118.4125683,5.472539806,117.5959333,119.99961289999999,90.00006706,0.4166666667,0.2258064516,7.692683981000016,1.000005502,271.1428571,272.8,671.4285714,195.0,600.0,180.0,3.4637719999999996,1.3886958,12.985868,2.3850206000000003,1.4552288,11.210494,770
771,0.5769230769,50.0,858.0,5.0,97.0,5400.0,77.35,178.0,0.0,0.35,1.0,3.04,0.805995977,1.0,5.142692,74.87633512,90.0,90.0,5.395434853,90.19955068,90.082587,77.76062345,0.4285714286,0.794,49.55306082999999,1.708366274,275.0,264.9714286,685.7142857,201.4285714,648.5714286,177.1428571,2.9112818000000003,1.6660256,10.928206,2.859864,1.6013317999999999,11.692354000000002,771
772,0.5504587156,50.0,858.0,5.0,99.00000000000006,4400.0,70.45,65.0,0.0,3.31,1.0,2.08,0.805995977,1.0,5.142692,74.87633512,90.0,90.0,6.052976833,60.008175,60.008175,60.00816675,0.4285714286,0.8411249999999999,23.62473935,1.708366274,275.0,262.2857143,685.7142857,201.4285714,635.7142857,170.0,2.9042654,1.5547008,11.237608000000002,3.5015114,2.8650256,11.208382,772
773,0.5714285714,50.0,858.0,5.0,97.0,3700.0,73.2,55.0,0.0,0.54,1.0,3.88,0.805995977,1.0,5.142692,74.87633512,90.0,90.0,5.551179513,96.19955068,96.082587,83.76062345,0.4285714286,0.808125,34.50782588999999,1.708366274,275.0,259.6,685.7142857,201.4285714,622.8571429,162.8571429,2.9112818000000003,1.6660256,10.928206,2.859864,1.6013317999999999,11.692354000000002,773
774,0.5607476636,50.0,858.0,5.0,87.0,3300.0,59.0,49.0,0.0,1.089576,1.0,2.08,0.805995977,1.0,5.142692,74.87633512,90.0,90.0,5.551179513,96.19955068,96.082587,83.76062345,0.4285714286,0.837125,34.50782588999999,1.708366274,275.0,257.4514286,685.7142857,201.4285714,612.5714286,157.1428571,2.897249,1.443376,11.54701,2.8446028,1.6008318,11.832442,774
775,0.5504587156,50.0,858.0,5.0,89.0,1972.9,61.50000000000001,90.9,0.0,0.9,1.0,3.08,0.805995977,1.0,5.142692,74.87633512,90.0,90.0,6.048581,90.0,90.0,90.0,0.4285714286,0.8665,14.185145240000011,1.708366274,275.0,255.5714286,685.7142857,201.4285714,603.5714286,152.1428571,2.897249,1.443376,11.54701,2.8524894,1.6541504,11.694106000000001,775
776,0.5454545455,50.0,858.0,5.0,99.30000000000001,1800.0,60.825,81.99999999999997,1.0,0.0,0.0,2.6,0.805995977,1.0,5.142692,74.87633512,90.0,90.0,4.538081999,87.46062524,83.90215167,90.00920209,0.4285714286,0.875875,54.43577574,1.708366274,275.0,253.6914286,685.7142857,201.4285714,594.5714286,147.1428571,2.8667266,1.442376,11.827186000000001,2.873743,1.5537008,11.517784,776
777,0.2727272727,15.0,1024.4,122.4,53.0,157.0,12.5,8.300000000000011,0.0,0.74,1.0,0.3999999999999999,1.0,1.0,5.142692,74.87633512,90.0,90.0,2.941951704,60.0,60.0,60.0,0.5,-0.5151515152000001,130.5765827,1.708366274,275.0,0.0,685.7142857,201.4285714,0.0,0.0,2.897249,1.443376,11.54701,3.5873688,3.999999999999999,8.0,777
778,0.15,50.0,850.0,30.0,40.235000000000014,368.79999999999995,12.7,9.899999999999977,0.0,0.0,0.0,0.0,1.0,1.0,3.788512,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.4,0.7890295359,84.13593516,1.0,279.6,279.6,680.0,188.0,680.0,188.0,2.836491,1.8645256000000001,11.34847,2.8745006,1.6542008,11.377696,778
779,0.15,50.0,850.0,30.0,40.235000000000014,350.7750000000001,14.0,14.774999999999977,0.0,1.0,1.0,1.0,1.0,1.0,3.788512,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.4,0.7890295359,84.13593516,1.0,279.6,279.6,680.0,188.0,680.0,188.0,2.828717,1.6527008,11.79796,2.8595262,2.0768504,10.758892,779
780,0.15,50.0,850.0,30.0,40.235000000000014,296.70000000000005,11.675,9.850000000000023,0.0,0.5,1.0,2.0,1.0,1.0,3.788512,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.4,0.7890295359,84.13593516,1.0,279.6,279.6,680.0,188.0,680.0,188.0,2.828717,1.6527008,11.79796,2.8595262000000004,2.0768504,10.758892,780
781,0.15,50.0,850.0,30.0,40.5,394.21000000000004,13.673,10.610000000000014,0.0,0.30000000000000016,1.0,3.0,1.0,1.0,3.788512,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.4,0.7890295359,84.13593516,1.0,279.6,279.6,680.0,188.0,680.0,188.0,2.820943,1.440876,12.24745,2.8747873999999998,2.0773504,10.618804,781
782,0.15,50.0,850.0,30.0,41.0,394.21000000000004,13.673,12.310000000000002,0.0,0.30000000000000016,1.0,4.0,1.0,1.0,3.788512,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.4,0.7890295359,84.13593516,1.0,279.6,279.6,680.0,188.0,680.0,188.0,2.820943,1.440876,12.24745,2.8747873999999998,2.0773504,10.618804,782
783,0.15,50.0,850.0,200.0,39.0,630.3499999999999,3.9849999999999994,84.77599999999998,0.0,0.5850000000000001,0.0,0.0,1.0,1.0,3.788512,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.4,0.7890295359,84.13593516,1.0,279.6,279.6,680.0,188.0,680.0,188.0,2.844265,2.0763504,10.89898,2.8670134,1.8655256,11.068294,783
784,0.15,50.0,850.0,200.0,39.0,727.065,5.075000000000001,51.077,0.0,0.43700000000000006,0.0,1.0,1.0,1.0,3.788512,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.4,0.7890295359,84.13593516,1.0,279.6,279.6,680.0,188.0,680.0,188.0,2.844265,2.0763504,10.89898,2.8670134,1.8655256,11.068294,784
785,0.15,50.0,850.0,200.0,39.0,599.9095,4.275,110.85249999999999,0.0,0.725,1.0,2.0,1.0,1.0,3.788512,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.4,0.7890295359,84.13593516,1.0,279.6,279.6,680.0,188.0,680.0,188.0,2.953026,2.113712,12.797698,2.8517522,1.8650256,11.208382,785
786,0.15,50.0,850.0,200.0,39.0,519.4865,3.5,69.42349999999999,0.0,0.6,1.0,3.0,1.0,1.0,3.788512,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.4,0.7890295359,84.13593516,1.0,279.6,279.6,680.0,188.0,680.0,188.0,2.945252,1.9018872,13.247188000000001,2.8595262,2.0768504,10.758892,786
787,0.15,50.0,850.0,200.0,39.0,517.3139999999999,3.4779999999999998,30.413999999999987,0.0,0.2889999999999999,1.0,4.0,1.0,1.0,3.788512,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.4,0.7890295359,84.13593516,1.0,279.6,279.6,680.0,188.0,680.0,188.0,2.937478,1.6900624,13.696678,2.8747873999999998,2.0773504,10.618804,787
788,0.059796691250000006,15.0,858.0,250.0,42.900000000000034,66.88999999999987,3.003,16.680000000000007,0.0,5.380000000000001,1.0,0.8,1.0,1.0,5.142692,74.87633512,90.0,90.0,2.924839357,90.0,90.0,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275.0,267.5,685.7142857,201.4285714,800.0,257.5,2.897249,1.443376,11.54701,2.8443776,1.9178442,11.210134,788
789,0.059796691250000006,15.0,858.0,220.0,43.29000000000002,73.78999999999996,3.2034599999999998,54.23000000000002,0.0,4.42,1.0,1.2,1.0,1.0,5.142692,74.87633512,90.0,90.0,2.924839357,90.0,90.0,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275.0,267.5,685.7142857,201.4285714,800.0,257.5,2.897249,1.443376,11.54701,2.836491,1.8645256,11.348469999999999,789
790,0.059796691250000006,15.0,858.0,200.0,43.64999999999998,82.09000000000015,3.491999999999999,13.350000000000023,0.0,0.1479999999999999,1.0,2.2,1.0,1.0,5.142692,74.87633512,90.0,90.0,2.924839357,90.0,90.0,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275.0,267.5,685.7142857,201.4285714,800.0,257.5,2.897249,1.443376,11.54701,2.8443776,1.9178442,11.210134,790
791,0.059796691250000006,15.0,858.0,160.0,44.29000000000002,100.23000000000002,4.429,11.490000000000009,1.0,1.632,0.8,0.8828,1.0,1.0,5.142692,74.87633512,90.0,90.0,2.924839357,90.0,90.0,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275.0,267.5,685.7142857,201.4285714,800.0,257.5,2.8822745999999997,1.8660256,10.928206,2.836491,1.8645256000000001,11.348469999999999,791
792,0.059796691250000006,15.0,858.0,120.0,44.80000000000001,123.11000000000013,5.376,32.65999999999997,1.0,1.632,0.8,1.1828,1.0,1.0,5.142692,74.87633512,90.0,90.0,2.924839357,90.0,90.0,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275.0,267.5,685.7142857,201.4285714,800.0,257.5,2.8897618,1.6547008,11.237608,2.836491,1.8645256,11.348469999999999,792
793,0.059796691250000006,15.0,858.0,60.0,45.18000000000001,146.17999999999984,5.8734,101.62999999999997,1.0,2.612,0.6,1.4228,1.0,1.0,5.142692,74.87633512,90.0,90.0,2.924839357,90.0,90.0,119.9999855,0.4444444444,0.447418738,110.0060416,1.708366274,275.0,267.5,685.7142857,201.4285714,800.0,257.5,2.8822745999999997,1.8660256,10.928206,2.836491,1.8645256000000001,11.348469999999999,793
794,0.03,10.000000000000004,1390.0,300.0,206.45,235.5,16.0,11.5,0.0,5.0,1.0,0.5000000000000002,0.805995977,1.0,2.843446,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.5714285714,0.96875,137.5869999,1.0,185.5,279.6,850.0,485.0,680.0,188.0,0.0,0.0,0.0,2.9766551999999997,1.433993,10.758892,794
795,0.03,10.000000000000004,1390.0,15.0,213.0,152.8449999999998,19.5,15.404999999999973,0.0,1.9,1.0,0.5000000000000002,0.805995977,1.0,2.843446,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.5714285714,0.96875,137.5869999,1.0,185.5,279.6,850.0,485.0,680.0,188.0,0.026954199999999595,0.11764700000000028,0.061855599999999455,3.2517527999999998,2.0768504,11.208382,795
796,0.03,10.000000000000004,1390.0,300.0,135.1325,90.31399999999985,17.5,6.543999999999983,0.0,6.5,1.0,0.5000000000000002,0.805995977,1.0,2.843446,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.5714285714,0.96875,137.5869999,1.0,185.5,279.6,850.0,485.0,680.0,188.0,0.0,0.0,0.0,2.9766551999999997,1.433993,10.758892,796
797,0.03,10.000000000000004,1390.0,15.0,139.56,239.5,38.185,34.5,0.0,8.5806,1.0,0.5000000000000002,0.805995977,1.0,2.843446,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.5714285714,0.96875,137.5869999,1.0,185.5,279.6,850.0,485.0,680.0,188.0,0.026954199999999595,0.11764700000000028,0.061855599999999455,3.25924,1.8655256,11.517784,797
798,0.03,10.000000000000004,1390.0,300.0,187.2,109.18499999999995,13.37,9.937000000000012,0.0,2.37,1.0,0.5000000000000002,0.805995977,1.0,2.843446,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.5714285714,0.96875,137.5869999,1.0,185.5,279.6,850.0,485.0,680.0,188.0,0.0,0.0,0.0,2.9766552,1.433993,10.758892,798
799,0.03,10.000000000000004,1390.0,15.0,188.9445,170.5,12.5,55.5,0.0,0.873,1.0,0.5000000000000002,0.805995977,1.0,2.843446,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.5714285714,0.96875,137.5869999,1.0,185.5,279.6,850.0,485.0,680.0,188.0,0.5989168,0.617647,2.0618556000000003,3.4125658000000003,2.0617602,10.910172000000001,799
800,0.03,10.000000000000004,1390.0,15.0,174.4,570.5,71.5,233.5,0.0,16.5,1.0,0.5000000000000002,0.805995977,1.0,2.843446,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,0.5714285714,0.96875,137.5869999,1.0,185.5,279.6,850.0,485.0,680.0,188.0,0.0,0.0,0.0,3.0693411999999998,0.7886751999999999,11.657872000000001,800
801,0.1022494888,20.0,108.0,5.0,0.5500000000000114,511.29999999999995,0.08000000000000185,165.5,0.0,0.1721999999999999,1.0,2.0,1.0,1.0,2.924839357,90.0,90.0,119.9999855,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.7428571429,6.899323688999999,1.176906346,267.5,263.0,800.0,257.5,642.8571429,175.7142857,2.859813,2.5,10.0,3.0382522,1.7769906,11.587988,801
802,0.1010441226,20.0,63.000000000000114,5.0,1.3199999999999932,934.3,0.28999999999999915,620.8,0.0,0.16999999999999993,1.0,2.0,1.0,1.0,2.924839357,90.0,90.0,119.9999855,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.7057142857,4.024605484999995,1.176906346,267.5,263.0,800.0,257.5,642.8571429,175.7142857,2.859813,2.5,10.0,3.2218824,1.5689153999999998,11.623610000000001,802
803,0.1043841336,20.0,63.000000000000114,5.0,1.670000000000016,826.0,0.2599999999999998,602.0,0.0,0.16999999999999993,1.0,2.0,1.0,1.0,2.924839357,90.0,90.0,119.9999855,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.7142857143,4.024605484999995,1.176906346,267.5,263.0,800.0,257.5,642.8571429,175.7142857,2.859813,2.5,10.0,3.1286288,1.7423521999999998,11.604948,803
804,0.1025991792,20.0,65.0,5.0,0.9099999999999682,1530.0,0.22000000000000064,1670.9,0.0,0.19999999999999996,1.0,2.0,1.0,1.0,2.924839357,90.0,90.0,119.9999855,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.7085714286,4.152370738000002,1.176906346,267.5,263.0,800.0,257.5,642.8571429,175.7142857,2.859813,2.5,10.0,3.1229062,1.7364093999999999,11.61087,804
805,0.1175088132,20.0,73.99999999999989,5.0,0.9300000000000068,4122.9,0.22000000000000064,1444.6,0.0,0.1916,1.0,2.0,1.0,1.0,2.924839357,90.0,90.0,119.9999855,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.8714285714,4.727314379000006,1.176906346,267.5,263.0,800.0,257.5,642.8571429,175.7142857,2.859813,2.5,10.0,3.127206,1.6699815999999998,11.60876,805
