,id,space_group_shell,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,sphericity,max/min,exc_dir,ver_s_dir,area/volume
195,0.41431261770244815,0.0,0.002395683453237407,2.169556882432185,0.0,0.6662958843159065,4.1377641555084686e-05,0.00909463228171908,0.33333333333333337,0.9912280701754386,0.0,0.0,0.4721879179650608,1.0,1.0,1.0,0.09774436090225563
196,0.41619585687382293,0.0,0.00483363309352518,1.1673173347481773,0.014285714285714285,0.6662958843159065,5.258912727859372e-05,0.00909463228171908,0.33333333333333337,0.9912280701754386,0.0,0.0,0.4721879179650608,1.0,0.0,1.0,0.11206587898317222
197,0.4180790960451977,0.0,0.004568345323741007,2.2487013870703567,0.014285714285714285,0.6662958843159065,8.751411517986408e-05,0.00909463228171908,0.33333333333333337,0.9912280701754386,0.0,0.0,0.4721879179650608,1.0,1.0,1.0,0.11206587898317222
198,0.41996233521657245,0.0,0.010431654676258992,1.7323937598229686,0.0,0.22135706340378195,5.367801258267664e-05,0.0005842407379718758,0.0,0.26754385964912275,0.8563218390804597,2.7795425667090217e-05,0.5943878937498531,1.0,0.0,1.0,0.07811345815282074
199,0.42184557438794723,0.0,0.1355755395683453,0.8887409606828931,0.09999999999999999,0.8887652947719688,0.002540732376189711,0.013827221489075408,0.0,0.9824561403508771,0.0,0.0,0.5943878937498528,1.0,1.0,1.0,0.0878096141254036
200,0.423728813559322,0.0,0.06913669064748201,1.816638944898462,0.09999999999999999,0.8887652947719688,0.00036296176802710033,0.004685523347656792,0.0,0.9912280701754386,0.0,7.87801778907249e-05,0.5943878937498531,1.0,0.0,1.0,0.09927102019006909
201,0.42561205273069674,0.0,0.07589928057553957,-2.1249387366119885,0.09999999999999999,0.8887652947719688,0.00036296176802710033,0.003550742067387401,0.0,0.9912280701754386,0.0,0.0,0.5943878937498531,1.0,1.0,1.0,0.10529010698789987
202,0.42749529190207153,0.0,0.15662230215827339,-2.1249387366119885,0.09999999999999999,0.7775305895439376,0.0021374415228262596,0.00909463228171908,0.0,0.9912280701754386,0.0,0.0,0.5943878937498528,1.0,1.0,1.0,0.12940245350217647
203,0.4293785310734463,0.0,0.05960431654676259,0.04426529991532325,0.09999999999999999,0.8887652947719688,8.065817067268712e-05,0.0010336286867715053,0.0,0.9912280701754386,0.0,0.00039390088945362136,0.5943878937498528,1.0,0.0,1.0,0.16183902378898057
204,0.43126177024482104,0.982532751091703,0.04794964028776978,0.6875289612146449,0.07142857142857142,0.44382647385984425,0.061703500564607196,0.2615860674653994,0.0,0.7149122807017544,0.008620689655172414,0.02973316391359593,0.5943878937498531,1.0,0.0,1.0,0.12280701754385964
205,0.4331450094161958,0.982532751091703,0.018841726618705024,0.16435285578444792,0.07142857142857142,0.44382647385984425,0.01887401193740925,0.19787813582791058,0.0,0.7149122807017544,0.008620689655172414,0.017153748411689963,0.5943878937498528,1.0,0.0,1.0,0.007518796992481204
206,0.4350282485875706,0.982532751091703,0.018841726618705024,1.0899051114393963,0.07142857142857142,0.44382647385984425,0.01887401193740925,0.19397765021745209,0.16666666666666666,0.7149122807017544,0.008620689655172414,0.0054002541296060995,0.28992962118314136,1.0,1.0,0.0,0.012531328320802004
207,0.43691148775894534,0.0,0.0002587589928057503,1.3979400086720377,0.0,0.27697441601779754,4.032908533625058e-07,0.0008050342267612318,0.8333333333333334,0.26754385964912275,0.8563218390804597,0.0,0.02182945346019921,0.0,1.0,1.0,0.5786746123104487
208,0.4387947269303201,0.0,0.023875899280575538,-inf,0.02857142857142857,0.27697441601779754,0.0005968704629778983,0.0014635142075188417,0.8333333333333334,0.26754385964912275,0.5689655172413792,0.0011912325285895788,0.02182945346019921,0.0,1.0,0.0,0.5786746123104487
209,0.44256120527306964,0.0,0.0011544244604316492,-inf,0.0,0.27697441601779754,1.209872560087514e-06,0.00048698863008444864,0.8333333333333334,0.6973684210526315,0.8563218390804597,0.0,0.0,0.0,1.0,1.0,0.657757680548158
210,0.4444444444444444,0.0,0.0,2.255272505103306,0.02857142857142857,0.27697441601779754,2.4197451201807547e-05,0.0008244586451013281,0.8333333333333334,0.6973684210526315,0.5689655172413792,0.0007941550190597185,0.0,0.0,1.0,0.0,0.657757680548158
211,0.44632768361581915,0.0,0.10909712230215828,2.591064607026499,0.02857142857142857,0.27697441601779754,4.8394902403615094e-05,0.0003873442243559386,0.8333333333333334,0.6973684210526315,0.28160919540229884,0.0003043202033036849,0.0,0.0,1.0,0.0,0.657757680548158
212,0.44821092278719393,0.0,0.03093525179856115,2.278753600952829,0.0,0.6662958843159065,0.15849330537183415,0.20177862143836908,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498531,1.0,1.0,1.0,0.051683262209578
213,0.4500941619585687,0.982532751091703,0.022302158273381296,2.041392685158225,0.0,0.6662958843159065,0.08872398773995806,0.19761810345388003,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498528,1.0,1.0,1.0,0.07175345771837
214,0.45197740112994345,0.982532751091703,0.08633093525179857,2.690196080028514,0.09999999999999999,0.16573971078976638,0.22745604129698332,0.2309022473297926,0.0,0.9912280701754386,0.008620689655172414,0.0,0.5943878937498528,1.0,1.0,1.0,0.07175345771837
215,0.45386064030131823,0.982532751091703,0.15467625899280577,-inf,0.09999999999999999,0.16573971078976638,0.19357960961445392,0.2163404343840809,0.0,0.9912280701754386,0.008620689655172414,0.0,0.5943878937498528,1.0,0.0,1.0,0.07175345771837
216,0.455743879472693,0.982532751091703,0.15431654676258993,0.6989700043360189,0.04285714285714286,0.5550611790878753,0.1834973382803678,0.2098396250333167,0.0,0.9912280701754386,0.008620689655172414,0.0,0.5943878937498528,1.0,0.0,1.0,0.07175345771837
217,0.45762711864406774,0.982532751091703,0.15251798561151078,0.6989700043360189,0.07142857142857142,0.5550611790878753,0.18309404742700433,0.2106197221554084,0.0,0.9912280701754386,0.008620689655172414,0.0,0.5943878937498528,1.0,0.0,1.0,0.07175345771837
218,0.4595103578154425,0.982532751091703,0.15251798561151078,1.3010299956639813,0.09999999999999999,0.5550611790878753,0.18309404742700433,0.21790062862826423,0.0,0.9912280701754386,0.008620689655172414,0.0,0.5943878937498528,1.0,0.0,1.0,0.07175345771837
219,0.4613935969868173,0.0,0.027670143884892088,0.7781512503836436,0.02857142857142857,0.010011123470522786,0.00011413131150186118,0.046279261768090135,0.0,0.9824561403508771,0.06609195402298851,6.4993646759841175e-06,0.5943878937498528,1.0,1.0,0.0,0.11827762176525654
220,0.46327683615819204,0.0,0.030990287769784172,-inf,0.02857142857142857,0.010011123470522786,0.00012743990966285247,0.046279261768090135,0.0,0.9824561403508771,0.06609195402298851,1.1817026683608005e-05,0.5943878937498528,1.0,0.0,1.0,0.11827762176525654
221,0.4651600753295668,0.0,0.006942446043165467,1.536242706838319,0.02857142857142857,0.0022246941045605748,4.4765284723338435e-05,0.046279261768090135,0.0,0.9824561403508771,0.06609195402298851,7.052096569249682e-06,0.5943878937498531,1.0,1.0,0.0,0.10031488978857397
222,0.46704331450094155,0.0,0.006834532374100719,1.6020599913279623,0.02857142857142857,0.0022246941045605748,4.405952572995725e-05,0.046279261768090135,0.0,0.9824561403508771,0.06609195402298851,6.470775095298603e-06,0.5943878937498531,1.0,0.0,1.0,0.10031488978857397
223,0.46892655367231634,0.0,0.0027147482014388416,2.0,0.02857142857142857,0.0011123470522803268,4.6882561703480404e-06,0.046279261768090135,0.0,0.9824561403508771,0.06609195402298851,1.1912325285895806e-06,0.5943878937498528,1.0,1.0,0.0,0.06663209748509205
224,0.4708097928436911,0.0,0.0025791366906474755,-inf,0.02857142857142857,0.0011123470522803268,4.476528472336667e-06,0.046279261768090135,0.0,0.9824561403508771,0.06609195402298851,1.9764930114358325e-06,0.5943878937498528,1.0,0.0,1.0,0.06663209748509205
225,0.47269303201506585,0.0,0.00013669064748202093,2.454680254067009,0.02857142857142857,0.0011123470522803268,3.135586385007747e-08,0.046279261768090135,0.0,0.9824561403508771,0.06609195402298851,1.259085133419949e-06,0.5943878937498528,1.0,0.0,0.0,0.06217155792707575
226,0.47457627118644063,0.0,0.00013669064748202093,2.6575721076127414,0.02857142857142857,0.0011123470522803268,2.2806097753422294e-08,0.046279261768090135,0.0,0.9824561403508771,0.06609195402298851,1.259085133419949e-06,0.5943878937498528,1.0,0.0,0.0,0.06217155792707575
227,0.4764595103578154,0.0,0.8823021582733813,-inf,0.02857142857142857,0.0011123470522803268,5.0411356670382315e-06,0.13011993993252163,0.0,0.9824561403508771,0.06609195402298851,1.3214739517147396e-06,0.5943878937498528,1.0,0.0,0.0,0.0346235960271048
228,0.47834274952919015,0.0,0.6108273381294964,3.2739267801005254,0.02857142857142857,0.0011123470522803268,3.62961768027688e-07,0.1134716272175886,0.0,0.9824561403508771,0.06609195402298851,0.0,0.5943878937498528,1.0,1.0,1.0,0.0346235960271048
